CP03APR12-s,200.0,0,0,0
YG01MAY09-d,200.0,0,0,0
GR01JUN16-s,200.0,0,0,0
CP02JUL15-d,200.0,0,0,0
GR01MAY06-s,200.0,0,0,0
SP01JUN11-s,200.0,0,0,0
FS01APR18-s,200.0,0,0,0
GR03APR17-d,200.0,0,0,0
FS01APR18-d,200.0,0,0,0
SP01JUN11-d,200.0,0,0,0
GR01MAY06-d,200.0,0,0,0
CP02JUL15-s,200.0,0,0,0
GR03JUN09,200.0,0,0,0
GR07APR13-d,200.0,0,0,0
SP01NOV05,200.0,0,0,0
GR06APR13,200.0,0,0,0
GR06APR17,200.0,0,0,0
GR06APR15,200.0,0,0,0
GR06APR18,200.0,0,0,0
SP02APR09,200.0,0,0,0
CL01SEP14-s,200.0,0,0,0
YG01NOV05,200.0,0,0,0
CL01JAN18,200.0,0,0,0
CL02MAY17-s,200.0,0,0,0
YG01NOV08-s,200.0,0,0,0
CL01APR16,200.0,0,0,0
CL01APR10,200.0,0,0,0
CL01APR13,200.0,0,0,0
GR02APR13,200.0,0,0,0
FS01JUN06,200.0,0,0,0
FS01JUN07,200.0,0,0,0
CL01SEP14-d,200.0,0,0,0
YG01JUL12-s,200.0,0,0,0
CP04MAY14-s,200.0,0,0,0
YG01NOV08-d,200.0,0,0,0
CL08APR18-s,200.0,0,0,0
FS01APR15-d,200.0,0,0,0
CP02JUN11-s,200.0,0,0,0
CL02APR10-d,200.0,0,0,0
GR01NOV09,200.0,0,0,0
GR01NOV06,200.0,0,0,0
GR01NOV07,200.0,0,0,0
FS01APR16-d,200.0,0,0,0
GR01NOV05,200.0,0,0,0
CL02APR13-d,200.0,0,0,0
FS02MAY09-d,200.0,0,0,0
CL02APR10-s,200.0,0,0,0
CP02JUN11-d,200.0,0,0,0
FS01APR15-s,200.0,0,0,0
CL08APR18-d,200.0,0,0,0
FS02MAY09-s,200.0,0,0,0
CL02APR13-s,200.0,0,0,0
CP01OCT13,200.0,0,0,0
SP01NOV05-d,200.0,0,0,0
FS01APR16-s,200.0,0,0,0
CL01AUG13-s,200.0,0,0,0
